company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_cash_cost_before_support_bn_krw,base_case_net_cash_cost_after_support_bn_krw,base_case_avoided_carbon_cost_value_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note,portfolio_origin_scenario_id,portfolio_id,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
POSCO_KR,POSCO,DISCLOSED_PATH,CURRENT,POS-POH-N,포항제철소 BF 블록 A,포항,2027,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,18.698092,-9.961,0.0,662.972,662.972,672.933,-9.961,368.365,207.245,85.546,0.0,1.816,-672.933,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,DISCLOSED_PATH,CURRENT,POS-POH-S,포항제철소 BF 블록 B,포항,2030,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,12.920001,12.920001,12.920001,1.194991,13.144904,-4.6,0.0,474.101,474.101,478.701,-4.6,283.1,133.262,56.382,0.0,1.358,-478.701,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,DISCLOSED_PATH,CURRENT,POS-GWY-W,광양제철소 BF 블록 A,광양,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,142.555769,22116.944,1768.506,27303.701,25535.195,5186.757,20348.438,4698.028,661.901,2520.237,19355.95,67.585,-5186.757,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,DISCLOSED_PATH,CURRENT,POS-GWY-E,광양제철소 BF 블록 B,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,106.95056,16481.422,1446.555,20352.349,18905.794,3870.927,15034.867,4220.954,469.127,1809.14,13801.405,51.723,-3870.927,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,DISCLOSED_PATH,CURRENT,POS-GWY-EAF,광양 기존 EAF 블록,광양,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.969,-4.754,6.99,139.891,132.9,144.645,-11.745,69.624,19.62,50.168,0.0,0.479,-144.645,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-69189DCC5A53,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P1,POS-POH-N,포항제철소 BF 블록 A,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,16.026936,-263.472,0.0,575.619,575.619,839.092,-263.472,330.959,167.344,77.317,0.0,0.0,-839.092,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74
POSCO_KR,POSCO,ACCELERATED_15C,P1,POS-POH-S,포항제철소 BF 블록 B,포항,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,14.114992,12.920001,12.920001,1.194991,10.754922,-166.488,0.0,406.416,406.416,572.904,-166.488,254.352,102.858,49.206,0.0,0.0,-572.904,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74
POSCO_KR,POSCO,ACCELERATED_15C,P1,POS-GWY-W,광양제철소 BF 블록 A,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,5768.0,3708.0,10.3,9.499999,19.719471,19.719471,4.275,4.275,15.444471,92.666828,-39.988,434.155,4908.849,4474.693,4948.836,-474.143,2170.777,263.8,2474.272,0.0,0.0,-4948.836,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74
POSCO_KR,POSCO,ACCELERATED_15C,P1,POS-GWY-E,광양제철소 BF 블록 B,광양,2037,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,5768.0,3708.0,10.3,9.502996,19.725693,19.725693,4.276348,4.276348,15.449344,61.797377,424.066,390.068,3706.812,3316.744,3282.745,33.999,1950.339,166.354,1590.118,0.0,0.0,-3282.745,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74
POSCO_KR,POSCO,ACCELERATED_15C,P1,POS-GWY-EAF,광양 기존 EAF 블록,광양,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.1752,-49.178,9.383,120.354,110.971,169.532,-58.561,62.553,14.814,42.986,0.0,0.0,-169.532,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-DE64C6FAC717,False,False,2030,16.324744844999994,-16.324744844999994,True,True,True,True,,0.0,0.0,0.0,2,3,0.25895987200000004,0.65,0.74
POSCO_KR,POSCO,ACCELERATED_15C,P2,POS-POH-N,포항제철소 BF 블록 A,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,16.026936,-262.694,0.0,576.397,576.397,839.092,-262.694,330.959,167.344,77.317,0.0,0.778,-839.092,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P2,POS-POH-S,포항제철소 BF 블록 B,포항,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,14.114992,12.920001,12.920001,1.194991,10.754922,-165.906,0.0,406.998,406.998,572.904,-165.906,254.352,102.858,49.206,0.0,0.583,-572.904,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P2,POS-GWY-W,광양제철소 BF 블록 A,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,5768.0,3708.0,10.3,9.499999,19.719471,19.719471,4.275,4.275,15.444471,92.666828,-31.935,435.024,4916.902,4481.878,4948.836,-466.958,2170.777,263.8,2474.272,0.0,8.053,-4948.836,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P2,POS-GWY-E,광양제철소 BF 블록 B,광양,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,71.300373,11248.125,1452.798,15035.68,13582.882,3787.555,9795.327,3792.327,295.74,1311.15,9617.294,19.169,-3787.555,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P2,POS-GWY-EAF,광양 기존 EAF 블록,광양,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.1752,-48.989,9.402,120.544,111.142,169.532,-58.39,62.553,14.814,42.986,0.0,0.19,-169.532,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-39601EAF8865,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-POH-N,포항제철소 BF 블록 A,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,16.026936,-261.387,0.0,577.705,577.705,839.092,-261.387,330.959,167.344,77.317,0.0,2.085,-839.092,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-POH-S,포항제철소 BF 블록 B,포항,2032,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,14.114992,12.920001,12.920001,1.194991,10.754922,-164.931,0.0,407.973,407.973,572.904,-164.931,254.352,102.858,49.206,0.0,1.557,-572.904,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-W,광양제철소 BF 블록 A,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,106.916827,16173.801,2525.656,21883.653,19357.997,5709.852,13648.145,4220.954,468.979,2040.189,15065.694,87.837,-5709.852,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-E,광양제철소 BF 블록 B,광양,2037,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,71.300373,11290.831,1928.923,15078.386,13149.463,3787.555,9361.908,3792.327,295.74,1311.15,9617.294,61.875,-3787.555,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P3,POS-GWY-EAF,광양 기존 EAF 블록,광양,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.1752,-48.656,9.432,120.876,111.444,169.532,-58.089,62.553,14.814,42.986,0.0,0.522,-169.532,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P4,POS-POH-N,포항제철소 BF 블록 A,포항,2028,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,17.362514,-273.753,0.0,625.479,625.479,899.231,-273.753,349.162,186.761,85.213,0.0,4.344,-899.231,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P4,POS-POH-S,포항제철소 BF 블록 B,포항,2031,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1850.0,370.0,7.4,6.800001,14.114992,14.114992,12.920001,12.920001,1.194991,11.949913,-189.243,0.0,444.891,444.891,634.134,-189.243,268.341,117.653,55.657,0.0,3.24,-634.134,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P4,POS-GWY-W,광양제철소 BF 블록 A,광양,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,124.736298,18973.485,3781.234,25639.193,21857.96,6665.708,15192.251,4453.107,562.858,2424.063,17968.676,230.49,-6665.708,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P4,POS-GWY-E,광양제철소 BF 블록 B,광양,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,89.125466,13755.45,2844.316,18504.442,15660.126,4748.992,10911.134,4000.905,380.113,1669.535,12286.606,167.284,-4748.992,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P4,POS-GWY-EAF,광양 기존 EAF 블록,광양,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.5721,-56.748,9.998,133.535,123.537,190.282,-66.746,65.994,17.153,49.235,0.0,1.152,-190.282,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002
POSCO_KR,POSCO,ACCELERATED_15C,P5,POS-POH-N,포항제철소 BF 블록 A,포항,2028,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,2050.0,410.0,8.2,7.599998,15.775574,14.439996,14.439996,14.439996,1.335578,17.362514,-270.931,0.0,628.3,628.3,899.231,-270.931,349.162,186.761,85.213,0.0,7.165,-899.231,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003
POSCO_KR,POSCO,ACCELERATED_15C,P5,POS-POH-S,포항제철소 BF 블록 B,포항,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6660.0,5180.0,7.4,6.800001,14.114992,14.114992,1.36,1.36,12.754992,127.549923,20207.627,5275.577,26976.187,21700.61,6768.561,14932.049,3756.773,588.264,2560.221,19645.832,425.096,-6768.561,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003
POSCO_KR,POSCO,ACCELERATED_15C,P5,POS-GWY-W,광양제철소 BF 블록 A,광양,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,124.736298,19149.771,5042.965,25815.479,20772.514,6665.708,14106.806,4453.107,562.858,2424.063,17968.676,406.775,-6665.708,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003
POSCO_KR,POSCO,ACCELERATED_15C,P5,POS-GWY-E,광양제철소 BF 블록 B,광양,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,89.125466,13882.055,3693.442,18631.047,14937.605,4748.992,10188.613,4000.905,380.113,1669.535,12286.606,293.889,-4748.992,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003
POSCO_KR,POSCO,ACCELERATED_15C,P5,POS-GWY-EAF,광양 기존 EAF 블록,광양,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.5721,-55.966,10.06,134.316,124.256,190.282,-66.026,65.994,17.153,49.235,0.0,1.934,-190.282,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003
POSCO_KR,POSCO,ACCELERATED_15C,P6,POS-POH-N,포항제철소 BF 블록 A,포항,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7380.0,5740.0,8.2,7.599998,15.775574,1.52,1.52,1.52,14.255574,185.322466,31885.598,10532.348,41483.734,30951.386,9598.136,21353.25,4888.262,933.804,3919.788,30563.71,1178.17,-9598.136,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P6,POS-POH-S,포항제철소 BF 블록 B,포항,2030,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6660.0,5180.0,7.4,6.800001,14.114992,1.36,1.36,1.36,12.754992,140.304916,23059.49,7601.061,30464.843,22863.782,7405.354,15458.428,3963.396,666.308,2866.569,22102.804,865.766,-7405.354,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P6,POS-GWY-W,광양제철소 BF 블록 A,광양,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.499999,19.719471,19.719471,1.9,1.9,17.819471,142.555769,22419.124,7358.665,30030.56,22671.895,7611.436,15060.459,4698.028,661.901,2820.903,20996.458,853.269,-7611.436,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P6,POS-GWY-E,광양제철소 BF 블록 B,광양,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9270.0,7210.0,10.3,9.502996,19.725693,19.725693,1.900599,1.900599,17.825093,106.95056,16727.913,5464.104,22439.567,16975.463,5711.654,11263.809,4220.954,469.127,2040.833,15070.448,638.205,-5711.654,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P6,POS-GWY-EAF,광양 기존 EAF 블록,광양,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,312.0,96.0,1.2,1.134,0.5103,0.5103,0.1134,0.1134,0.3969,3.969,-61.86,10.754,148.759,138.005,210.619,-72.614,69.624,19.62,55.69,0.0,3.826,-210.619,model_estimate,2025 공식 EAF 생산 1.135Mt에 맞춘 모델 블록; 집약도·재투자연도 추정,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P7,POS-POH-N,포항제철소 BF 블록 A,포항,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7380.0,5740.0,8.2,7.599998,15.775574,1.52,1.52,1.52,14.255574,185.322466,32399.39,11849.385,41997.527,30148.141,9598.136,20550.005,4888.262,933.804,3919.788,30563.71,1691.962,-9598.136,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98
POSCO_KR,POSCO,ACCELERATED_15C,P7,POS-POH-S,포항제철소 BF 블록 B,포항,2029,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6660.0,5180.0,7.4,6.800001,14.114992,1.36,1.36,1.36,12.754992,153.059908,26143.463,9542.138,34156.927,24614.789,8013.464,16601.325,4181.383,748.644,3182.191,24668.192,1376.518,-8013.464,model_estimate,POSCO 공식 국내 생산·배출 총량에 맞춘 설비 블록 배분; 개별 생산량·재투자연도는 추정,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98
