company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-CCD4397FA6D4,False,2040,5.28499579,-5.28499579,P3,균형형 라이트헤지,False,16139.2,2033,9930.8,99.104422,27937.128,27937.128,33681.372,281.895878,281.895878,99.104422,150.699012,47956.758,42481.43,48225.674,14544.302,5517.655,42.327,0.0,119.481604,20.377182,118.527648,19.423227,0.985167,0.002262,0.012571,10.534408,58.889363,281.895878,33681.372,9.339333,11.659295,8676.92,811.996,10097.467,28570.692,192.633,-14544.302,-5798.158,-70.12
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-2883A9539B06,True,,0.0,1.265341119704999e-05,P4,균형형 전환,False,20429.2,2032,9930.8,113.41519,41680.179,41680.179,47237.083,367.500849,367.500849,113.41519,164.809624,71988.671,60567.677,66124.581,18887.498,11245.965,-175.029,0.0,128.535983,15.120794,144.492653,31.077463,0.9848,0.002489,0.012711,12.091183,72.480725,367.500849,47237.083,13.098126,16.351801,9889.523,1129.437,13247.279,46812.568,644.815,-18887.498,-11211.687,55.743
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-2883A9539B06,True,,0.0,1.265341119704999e-05,P5,조기 계약형 전환,False,20429.2,2032,9930.8,103.126369,37899.028,37899.028,41018.043,367.500849,367.500849,103.126369,154.520803,72010.968,56786.526,59905.541,18887.498,15189.713,-34.728,0.0,111.613465,8.487096,144.553325,41.426956,0.978158,0.002483,0.019359,15.570006,62.065815,367.500849,41018.043,11.373681,14.19899,11516.892,1129.437,13060.948,45292.389,1138.13,-18887.498,-15362.848,11.579
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-576B945395C2,True,,0.0,1.265341119704999e-05,P6,조기 고헤지,False,23196.8,2031,9930.8,156.99415,65553.981,65553.981,67941.321,417.556839,417.556839,156.99415,208.280995,123677.819,86969.154,89356.494,21415.173,36712.189,3.524,-0.0,162.711552,5.717401,244.907128,87.912977,0.980332,0.003628,0.01604,25.807504,116.85194,417.556839,67941.321,18.839097,23.518873,13458.8,1645.095,12869.521,92317.036,3541.497,-21415.173,-36767.621,-95.175
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-B91429E42CEB,True,,0.0,1.265341119704999e-05,P7,완전 수소·계약형,False,23196.8,2030,9930.8,150.607599,67097.617,67097.617,67897.422,445.512827,445.512827,150.607599,201.780697,134325.2,89895.889,90695.694,22798.272,44429.311,0.0,0.0,152.402845,1.795246,250.333821,99.726222,0.974782,0.004591,0.020627,29.757432,110.397193,445.512827,67897.422,18.826925,23.503677,13643.357,1777.766,13865.202,99568.078,5462.182,-22798.272,-44427.823,7.128
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-D228BC8B7EB8,True,,0.0,1.265341119704999e-05,CURRENT,JFE Steel 공시전략 프록시,True,16764.0,2031,6265.6,42.354157,16275.891,16275.891,20871.712,384.280845,384.280845,42.354157,93.330507,40872.713,35865.126,40460.947,19589.235,4987.037,-20.55,0.0,54.313694,11.959536,55.385219,13.031061,0.973975,0.00107,0.024955,12.186656,2.052341,384.280845,20871.712,5.787409,7.225046,9313.864,928.508,16240.465,14292.994,226.886,-19589.235,-5111.51,-26.082
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-3DA05887C62D,True,,0.0,9.990856690045291e-05,P1,지연·현물조달,False,3859.24,2029,1940.4,13.388617,1252.386,1252.386,2169.585,93.541093,93.541093,13.388617,48.307843,4953.986,4518.768,5435.968,3266.383,419.71,-15.508,0.0,23.193927,9.80531,18.041311,4.652693,0.884385,0.0,0.115615,13.889357,0.0,93.541093,2169.585,0.838755,2.034846,1629.192,109.248,3184.008,0.0,0.0,-3266.383,-406.403,2.724
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8384667F6B8E,True,,0.0,9.990856690045291e-05,P2,지연·부분헤지,False,4999.94,2037,3019.5,55.027596,5307.472,5307.472,6624.036,96.451092,96.451092,55.027596,89.943194,9429.617,8675.119,9991.684,3367.648,734.893,-19.604,0.0,68.677671,13.650075,62.850189,7.822593,0.937007,0.002565,0.060427,11.16647,41.2505,96.451092,6624.036,2.560834,6.212659,2468.565,148.869,3218.619,3568.842,12.756,-3367.648,-764.779,22.248
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8384667F6B8E,True,,0.0,9.990856690045291e-05,P3,균형형 라이트헤지,False,4999.94,2037,3019.5,53.148043,5126.187,5126.187,6181.858,96.451092,96.451092,53.148043,88.063641,9406.868,8493.834,9549.505,3367.648,909.679,-3.355,-0.0,64.093186,10.945143,62.614334,9.466291,0.935087,0.002533,0.062379,11.990048,39.21262,96.451092,6181.858,2.389889,5.797941,1861.935,148.869,2986.828,4280.162,39.463,-3367.648,-811.486,-11.937
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-8A59F01B884D,True,,0.0,9.990856690045291e-05,P4,균형형 전환,False,5037.34,2028,3118.5,138.060484,15846.802,15846.802,18195.147,114.781594,114.781594,138.060484,172.875399,22547.94,19842.914,22191.259,3996.111,2685.318,-19.708,-0.0,158.51973,20.459246,161.627206,23.566722,0.980581,0.005194,0.014225,13.825546,125.557471,114.781594,18195.147,7.034192,17.065161,3300.257,294.906,2890.013,15917.917,202.912,-3996.111,-2767.97,4.877
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-0095E30DB97C,True,,0.0,9.990856690045291e-05,P5,조기 계약형 전환,False,6178.04,2028,3118.5,163.848142,19402.748,19402.748,21068.98,118.419093,118.419093,163.848142,198.66662,28231.133,23525.921,25192.152,4123.173,4697.977,-7.235,0.0,177.918772,14.070631,203.581703,39.733561,0.975847,0.005146,0.019007,17.833026,151.197436,118.419093,21068.98,8.145207,19.760517,3626.9,345.83,2869.144,20967.755,447.573,-4123.173,-4713.079,-18.203
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-6AF097B8F6F8,True,,0.0,9.990856690045291e-05,P6,조기 고헤지,False,6178.04,2028,3118.5,154.618102,19320.066,19320.066,20059.887,124.953456,124.953456,154.618102,189.475409,29968.967,23675.607,24415.428,4355.541,6293.359,0.0,0.0,160.538876,5.920774,204.983731,50.365629,0.975076,0.005391,0.019533,23.16806,141.101339,124.953456,20059.887,7.755095,18.814093,3534.735,364.57,3032.395,22177.282,858.939,-4355.541,-6294.075,1.762
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-F194BB679477,True,,0.0,9.990856690045291e-05,P7,완전 수소·계약형,False,6178.04,2028,3118.5,151.024925,19857.938,19857.938,20068.767,131.48782,131.48782,151.024925,185.917572,31844.247,24445.896,24656.725,4587.958,7398.351,0.0,-0.0,152.628331,1.603406,207.291358,56.266433,0.968815,0.006463,0.024722,26.086529,137.802711,131.48782,20068.767,7.758528,18.822421,3546.054,384.34,3200.302,23413.407,1295.513,-4587.958,-7397.071,3.35
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-87CB7C6D5202,True,,0.0,9.990856690045291e-05,CURRENT,Kobe Steel 공시전략 프록시,True,4999.94,2036,3019.5,59.009107,6422.055,6422.055,7783.776,108.831592,108.831592,59.009107,93.831475,11167.623,10211.829,11573.549,3789.774,956.787,0.992,0.0,71.521288,12.51218,67.791431,8.782324,0.955478,0.002789,0.041732,11.309942,45.254284,108.831592,7783.776,3.009185,7.300374,2858.828,176.68,3501.838,4683.231,32.784,-3789.774,-1034.889,-6.643
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-3DA05887C62D,False,2035,0.6138637290849003,-0.6138637290849003,P1,지연·현물조달,False,3859.24,2029,1940.4,-0.50074,-46.84,-46.84,911.67,93.541093,93.541093,-0.50074,50.740694,5266.599,4746.34,5704.85,4793.18,503.817,-16.443,0.0,9.746201,10.246941,5.061086,5.561826,0.913353,0.0,0.086647,13.889357,0.0,93.541093,911.67,0.352449,0.855052,1721.529,109.248,3427.791,0.0,0.0,-4793.18,-515.581,3.353
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-8384667F6B8E,False,2035,0.6138637290849003,-0.6138637290849003,P2,지연·부분헤지,False,4999.94,2037,3019.5,43.861126,4230.453,4230.453,5668.814,96.451092,96.451092,43.861126,95.126261,10055.711,9175.032,10613.392,4944.578,929.091,48.412,0.0,58.773974,14.912848,52.99196,9.130834,0.956202,0.001661,0.042136,11.16647,0.0,96.451092,5668.814,2.191547,5.316759,2584.022,148.869,3034.895,4420.232,13.571,-4944.578,-1028.036,1.478
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-8384667F6B8E,False,2035,0.6138637290849003,-0.6138637290849003,P3,균형형 라이트헤지,False,4999.94,2037,3019.5,41.157995,3969.734,3969.734,5112.76,96.451092,96.451092,41.157995,92.42313,10052.338,8914.312,10057.338,4944.578,1180.528,42.502,-0.0,53.008836,11.850842,52.95699,11.798996,0.953621,0.001604,0.044775,11.990048,0.0,96.451092,5112.76,1.976578,4.795239,2319.361,148.869,3521.132,4020.23,42.197,-4944.578,-1139.942,2.464
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-8A59F01B884D,True,,0.0,9.990856690045291e-05,P4,균형형 전환,False,5037.34,2028,3118.5,124.234938,14259.884,14259.884,16634.887,114.781594,114.781594,124.234938,175.062435,23918.729,20093.945,22468.948,5834.061,3813.678,-11.106,0.0,144.926432,20.691494,157.557215,33.322278,0.984712,0.003876,0.011412,13.825546,0.0,114.781594,16634.887,6.431,15.601798,2910.924,294.906,3238.225,17265.409,215.704,-5834.061,-3829.902,-1.32
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-0095E30DB97C,True,,0.0,9.990856690045291e-05,P5,조기 계약형 전환,False,6178.04,2028,3118.5,146.015116,17290.978,17290.978,18894.443,118.419093,118.419093,146.015116,196.883524,30114.347,23314.768,24918.234,6023.791,6799.579,0.0,0.0,159.555718,13.540602,203.434732,57.419616,0.979887,0.003718,0.016395,17.833026,25.194606,118.419093,18894.443,7.304538,17.721028,3626.9,345.83,3140.767,22530.003,477.943,-6023.791,-6804.04,-2.635
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-6AF097B8F6F8,True,,0.0,9.990856690045291e-05,P6,조기 고헤지,False,6178.04,2028,3118.5,131.450042,16425.137,16425.137,17072.225,124.953456,124.953456,131.450042,182.412658,31983.783,22793.092,23440.18,6367.955,9190.69,0.0,0.0,136.628672,5.178629,205.002953,73.552911,0.977361,0.00387,0.018769,23.16806,9.478463,124.953456,17072.225,6.600073,16.011976,3486.197,364.57,3324.87,23888.35,917.559,-6367.955,-9190.15,1.696
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-F194BB679477,True,,0.0,9.990856690045291e-05,P7,완전 수소·계약형,False,6178.04,2028,3118.5,124.938396,16427.877,16427.877,16609.759,131.48782,131.48782,124.938396,175.963829,33988.155,23137.1,23318.982,6709.223,10851.054,0.0,-0.0,126.321655,1.383259,207.463562,82.525166,0.970023,0.004634,0.025343,26.086529,0.676794,131.48782,16609.759,6.421285,15.578231,3546.054,384.34,3504.648,25169.077,1384.082,-6709.223,-10851.149,0.048
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,DISCLOSED_PATH,PORT-87CB7C6D5202,False,2035,0.6138637290849003,-0.6138637290849003,CURRENT,Kobe Steel 공시전략 프록시,True,4999.94,2036,3019.5,47.699165,5191.176,5191.176,6685.985,108.831592,108.831592,47.699165,98.611143,11994.277,10732.008,12226.817,5540.832,1229.215,-33.055,-0.0,61.434229,13.735064,59.29754,11.598375,0.968377,0.001801,0.029823,11.309942,0.0,108.831592,6685.985,2.584783,6.27076,2703.066,176.68,3537.122,5605.178,34.997,-5540.832,-1312.052,-12.983
