date,series_id,value,unit,source_id
2023-05,kau_krw,27797.887,KRW/tCO2,SAMPLE_SYNTH
2023-06,kau_krw,26447.896,KRW/tCO2,SAMPLE_SYNTH
2023-07,kau_krw,26850.485,KRW/tCO2,SAMPLE_SYNTH
2023-08,kau_krw,23537.048,KRW/tCO2,SAMPLE_SYNTH
2023-09,kau_krw,22872.752,KRW/tCO2,SAMPLE_SYNTH
2023-10,kau_krw,24795.117,KRW/tCO2,SAMPLE_SYNTH
2023-11,kau_krw,22477.329,KRW/tCO2,SAMPLE_SYNTH
2023-12,kau_krw,24539.533,KRW/tCO2,SAMPLE_SYNTH
2024-01,kau_krw,25261.069,KRW/tCO2,SAMPLE_SYNTH
2024-02,kau_krw,23283.58,KRW/tCO2,SAMPLE_SYNTH
2024-03,kau_krw,22412.539,KRW/tCO2,SAMPLE_SYNTH
2024-04,kau_krw,21647.616,KRW/tCO2,SAMPLE_SYNTH
2024-05,kau_krw,21605.195,KRW/tCO2,SAMPLE_SYNTH
2024-06,kau_krw,20739.545,KRW/tCO2,SAMPLE_SYNTH
2024-07,kau_krw,19450.237,KRW/tCO2,SAMPLE_SYNTH
2024-08,kau_krw,19020.022,KRW/tCO2,SAMPLE_SYNTH
2024-09,kau_krw,17555.039,KRW/tCO2,SAMPLE_SYNTH
2024-10,kau_krw,15866.007,KRW/tCO2,SAMPLE_SYNTH
2024-11,kau_krw,15836.617,KRW/tCO2,SAMPLE_SYNTH
2024-12,kau_krw,17029.63,KRW/tCO2,SAMPLE_SYNTH
2025-01,kau_krw,15098.645,KRW/tCO2,SAMPLE_SYNTH
2025-02,kau_krw,15133.119,KRW/tCO2,SAMPLE_SYNTH
2025-03,kau_krw,14395.119,KRW/tCO2,SAMPLE_SYNTH
2025-04,kau_krw,13339.339,KRW/tCO2,SAMPLE_SYNTH
2025-05,kau_krw,14310.486,KRW/tCO2,SAMPLE_SYNTH
2025-06,kau_krw,13756.879,KRW/tCO2,SAMPLE_SYNTH
2025-07,kau_krw,15539.779,KRW/tCO2,SAMPLE_SYNTH
2025-08,kau_krw,14629.148,KRW/tCO2,SAMPLE_SYNTH
2025-09,kau_krw,15118.756,KRW/tCO2,SAMPLE_SYNTH
2025-10,kau_krw,14876.064,KRW/tCO2,SAMPLE_SYNTH
2025-11,kau_krw,14033.281,KRW/tCO2,SAMPLE_SYNTH
2025-12,kau_krw,14738.244,KRW/tCO2,SAMPLE_SYNTH
2015-01,lng_import,639681.035,KRW/t,SAMPLE_SYNTH
2015-02,lng_import,679555.717,KRW/t,SAMPLE_SYNTH
2015-03,lng_import,676034.578,KRW/t,SAMPLE_SYNTH
2015-04,lng_import,647924.241,KRW/t,SAMPLE_SYNTH
2015-05,lng_import,677178.194,KRW/t,SAMPLE_SYNTH
2015-06,lng_import,663438.318,KRW/t,SAMPLE_SYNTH
2015-07,lng_import,708145.418,KRW/t,SAMPLE_SYNTH
2015-08,lng_import,659507.973,KRW/t,SAMPLE_SYNTH
2015-09,lng_import,660874.667,KRW/t,SAMPLE_SYNTH
2015-10,lng_import,571136.966,KRW/t,SAMPLE_SYNTH
2015-11,lng_import,582219.872,KRW/t,SAMPLE_SYNTH
2015-12,lng_import,541541.598,KRW/t,SAMPLE_SYNTH
2016-01,lng_import,500882.675,KRW/t,SAMPLE_SYNTH
2016-02,lng_import,519498.972,KRW/t,SAMPLE_SYNTH
2016-03,lng_import,530367.386,KRW/t,SAMPLE_SYNTH
2016-04,lng_import,470286.828,KRW/t,SAMPLE_SYNTH
2016-05,lng_import,450350.311,KRW/t,SAMPLE_SYNTH
2016-06,lng_import,401509.988,KRW/t,SAMPLE_SYNTH
2016-07,lng_import,368908.767,KRW/t,SAMPLE_SYNTH
2016-08,lng_import,376209.407,KRW/t,SAMPLE_SYNTH
2016-09,lng_import,374352.323,KRW/t,SAMPLE_SYNTH
2016-10,lng_import,367082.649,KRW/t,SAMPLE_SYNTH
2016-11,lng_import,375964.816,KRW/t,SAMPLE_SYNTH
2016-12,lng_import,354530.638,KRW/t,SAMPLE_SYNTH
2017-01,lng_import,360781.975,KRW/t,SAMPLE_SYNTH
2017-02,lng_import,358780.314,KRW/t,SAMPLE_SYNTH
2017-03,lng_import,328404.932,KRW/t,SAMPLE_SYNTH
2017-04,lng_import,290717.028,KRW/t,SAMPLE_SYNTH
2017-05,lng_import,329481.571,KRW/t,SAMPLE_SYNTH
2017-06,lng_import,321783.444,KRW/t,SAMPLE_SYNTH
2017-07,lng_import,324329.999,KRW/t,SAMPLE_SYNTH
2017-08,lng_import,311340.412,KRW/t,SAMPLE_SYNTH
2017-09,lng_import,314247.471,KRW/t,SAMPLE_SYNTH
2017-10,lng_import,310339.711,KRW/t,SAMPLE_SYNTH
2017-11,lng_import,362912.414,KRW/t,SAMPLE_SYNTH
2017-12,lng_import,348639.362,KRW/t,SAMPLE_SYNTH
2018-01,lng_import,316960.415,KRW/t,SAMPLE_SYNTH
2018-02,lng_import,305156.096,KRW/t,SAMPLE_SYNTH
2018-03,lng_import,278109.68,KRW/t,SAMPLE_SYNTH
2018-04,lng_import,301907.946,KRW/t,SAMPLE_SYNTH
2018-05,lng_import,317242.339,KRW/t,SAMPLE_SYNTH
2018-06,lng_import,305456.593,KRW/t,SAMPLE_SYNTH
2018-07,lng_import,268361.709,KRW/t,SAMPLE_SYNTH
2018-08,lng_import,265857.68,KRW/t,SAMPLE_SYNTH
2018-09,lng_import,272654.762,KRW/t,SAMPLE_SYNTH
2018-10,lng_import,214014.242,KRW/t,SAMPLE_SYNTH
2018-11,lng_import,218614.722,KRW/t,SAMPLE_SYNTH
2018-12,lng_import,198462.321,KRW/t,SAMPLE_SYNTH
2019-01,lng_import,212599.479,KRW/t,SAMPLE_SYNTH
2019-02,lng_import,215428.88,KRW/t,SAMPLE_SYNTH
2019-03,lng_import,205658.722,KRW/t,SAMPLE_SYNTH
2019-04,lng_import,183656.426,KRW/t,SAMPLE_SYNTH
2019-05,lng_import,174340.937,KRW/t,SAMPLE_SYNTH
2019-06,lng_import,192920.906,KRW/t,SAMPLE_SYNTH
2019-07,lng_import,201512.42,KRW/t,SAMPLE_SYNTH
2019-08,lng_import,195252.505,KRW/t,SAMPLE_SYNTH
2019-09,lng_import,189829.903,KRW/t,SAMPLE_SYNTH
2019-10,lng_import,172348.611,KRW/t,SAMPLE_SYNTH
2019-11,lng_import,162304.859,KRW/t,SAMPLE_SYNTH
2019-12,lng_import,161552.741,KRW/t,SAMPLE_SYNTH
2020-01,lng_import,160930.271,KRW/t,SAMPLE_SYNTH
2020-02,lng_import,154219.726,KRW/t,SAMPLE_SYNTH
2020-03,lng_import,145396.814,KRW/t,SAMPLE_SYNTH
2020-04,lng_import,140529.936,KRW/t,SAMPLE_SYNTH
2020-05,lng_import,145052.888,KRW/t,SAMPLE_SYNTH
2020-06,lng_import,157918.755,KRW/t,SAMPLE_SYNTH
2020-07,lng_import,177393.623,KRW/t,SAMPLE_SYNTH
2020-08,lng_import,172324.721,KRW/t,SAMPLE_SYNTH
2020-09,lng_import,163821.011,KRW/t,SAMPLE_SYNTH
2020-10,lng_import,152157.167,KRW/t,SAMPLE_SYNTH
2020-11,lng_import,140960.49,KRW/t,SAMPLE_SYNTH
2020-12,lng_import,136479.084,KRW/t,SAMPLE_SYNTH
2021-01,lng_import,126231.314,KRW/t,SAMPLE_SYNTH
2021-02,lng_import,122058.493,KRW/t,SAMPLE_SYNTH
2021-03,lng_import,119119.867,KRW/t,SAMPLE_SYNTH
2021-04,lng_import,121548.891,KRW/t,SAMPLE_SYNTH
2021-05,lng_import,119806.762,KRW/t,SAMPLE_SYNTH
2021-06,lng_import,121760.337,KRW/t,SAMPLE_SYNTH
2021-07,lng_import,117044.066,KRW/t,SAMPLE_SYNTH
2021-08,lng_import,104720.436,KRW/t,SAMPLE_SYNTH
2021-09,lng_import,107838.032,KRW/t,SAMPLE_SYNTH
2021-10,lng_import,109708.113,KRW/t,SAMPLE_SYNTH
2021-11,lng_import,111018.812,KRW/t,SAMPLE_SYNTH
2021-12,lng_import,109930.015,KRW/t,SAMPLE_SYNTH
2022-01,lng_import,100651.407,KRW/t,SAMPLE_SYNTH
2022-02,lng_import,97670.719,KRW/t,SAMPLE_SYNTH
2022-03,lng_import,93564.006,KRW/t,SAMPLE_SYNTH
2022-04,lng_import,88435.421,KRW/t,SAMPLE_SYNTH
2022-05,lng_import,86715.849,KRW/t,SAMPLE_SYNTH
2022-06,lng_import,74370.885,KRW/t,SAMPLE_SYNTH
2022-07,lng_import,73163.695,KRW/t,SAMPLE_SYNTH
2022-08,lng_import,70607.179,KRW/t,SAMPLE_SYNTH
2022-09,lng_import,73079.621,KRW/t,SAMPLE_SYNTH
2022-10,lng_import,70840.694,KRW/t,SAMPLE_SYNTH
2022-11,lng_import,71635.614,KRW/t,SAMPLE_SYNTH
2022-12,lng_import,67549.398,KRW/t,SAMPLE_SYNTH
2023-01,lng_import,64858.327,KRW/t,SAMPLE_SYNTH
2023-02,lng_import,62008.472,KRW/t,SAMPLE_SYNTH
2023-03,lng_import,61143.347,KRW/t,SAMPLE_SYNTH
2023-04,lng_import,56854.92,KRW/t,SAMPLE_SYNTH
2023-05,lng_import,56920.201,KRW/t,SAMPLE_SYNTH
2023-06,lng_import,56816.98,KRW/t,SAMPLE_SYNTH
2023-07,lng_import,53678.005,KRW/t,SAMPLE_SYNTH
2023-08,lng_import,50812.294,KRW/t,SAMPLE_SYNTH
2023-09,lng_import,55674.051,KRW/t,SAMPLE_SYNTH
2023-10,lng_import,49161.456,KRW/t,SAMPLE_SYNTH
2023-11,lng_import,48721.973,KRW/t,SAMPLE_SYNTH
2023-12,lng_import,50032.355,KRW/t,SAMPLE_SYNTH
2024-01,lng_import,53469.062,KRW/t,SAMPLE_SYNTH
2024-02,lng_import,52010.699,KRW/t,SAMPLE_SYNTH
2024-03,lng_import,49626.556,KRW/t,SAMPLE_SYNTH
2024-04,lng_import,47783.258,KRW/t,SAMPLE_SYNTH
2024-05,lng_import,46696.035,KRW/t,SAMPLE_SYNTH
2024-06,lng_import,49180.038,KRW/t,SAMPLE_SYNTH
2024-07,lng_import,49759.359,KRW/t,SAMPLE_SYNTH
2024-08,lng_import,45508.46,KRW/t,SAMPLE_SYNTH
2024-09,lng_import,45795.004,KRW/t,SAMPLE_SYNTH
2024-10,lng_import,49948.27,KRW/t,SAMPLE_SYNTH
2024-11,lng_import,52108.107,KRW/t,SAMPLE_SYNTH
2024-12,lng_import,52588.477,KRW/t,SAMPLE_SYNTH
2025-01,lng_import,46029.323,KRW/t,SAMPLE_SYNTH
2025-02,lng_import,46705.12,KRW/t,SAMPLE_SYNTH
2025-03,lng_import,48505.179,KRW/t,SAMPLE_SYNTH
2025-04,lng_import,40869.991,KRW/t,SAMPLE_SYNTH
2025-05,lng_import,42244.403,KRW/t,SAMPLE_SYNTH
2025-06,lng_import,38545.181,KRW/t,SAMPLE_SYNTH
2025-07,lng_import,35085.87,KRW/t,SAMPLE_SYNTH
2025-08,lng_import,33166.075,KRW/t,SAMPLE_SYNTH
2025-09,lng_import,36624.856,KRW/t,SAMPLE_SYNTH
2025-10,lng_import,35434.307,KRW/t,SAMPLE_SYNTH
2025-11,lng_import,35830.803,KRW/t,SAMPLE_SYNTH
2025-12,lng_import,39867.068,KRW/t,SAMPLE_SYNTH
2015-01,coal_import,198065.669,KRW/t,SAMPLE_SYNTH
2015-02,coal_import,196841.224,KRW/t,SAMPLE_SYNTH
2015-03,coal_import,194009.314,KRW/t,SAMPLE_SYNTH
2015-04,coal_import,179873.519,KRW/t,SAMPLE_SYNTH
2015-05,coal_import,172532.642,KRW/t,SAMPLE_SYNTH
2015-06,coal_import,176992.604,KRW/t,SAMPLE_SYNTH
2015-07,coal_import,181245.378,KRW/t,SAMPLE_SYNTH
2015-08,coal_import,182448.162,KRW/t,SAMPLE_SYNTH
2015-09,coal_import,193669.711,KRW/t,SAMPLE_SYNTH
2015-10,coal_import,184899.439,KRW/t,SAMPLE_SYNTH
2015-11,coal_import,184278.374,KRW/t,SAMPLE_SYNTH
2015-12,coal_import,192543.499,KRW/t,SAMPLE_SYNTH
2016-01,coal_import,199411.564,KRW/t,SAMPLE_SYNTH
2016-02,coal_import,212645.742,KRW/t,SAMPLE_SYNTH
2016-03,coal_import,217772.038,KRW/t,SAMPLE_SYNTH
2016-04,coal_import,213766.579,KRW/t,SAMPLE_SYNTH
2016-05,coal_import,218462.899,KRW/t,SAMPLE_SYNTH
2016-06,coal_import,205708.577,KRW/t,SAMPLE_SYNTH
2016-07,coal_import,186436.916,KRW/t,SAMPLE_SYNTH
2016-08,coal_import,193046.914,KRW/t,SAMPLE_SYNTH
2016-09,coal_import,192409.289,KRW/t,SAMPLE_SYNTH
2016-10,coal_import,196002.888,KRW/t,SAMPLE_SYNTH
2016-11,coal_import,177020.994,KRW/t,SAMPLE_SYNTH
2016-12,coal_import,173185.191,KRW/t,SAMPLE_SYNTH
2017-01,coal_import,167062.846,KRW/t,SAMPLE_SYNTH
2017-02,coal_import,158620.941,KRW/t,SAMPLE_SYNTH
2017-03,coal_import,138547.945,KRW/t,SAMPLE_SYNTH
2017-04,coal_import,135791.963,KRW/t,SAMPLE_SYNTH
2017-05,coal_import,143303.146,KRW/t,SAMPLE_SYNTH
2017-06,coal_import,146616.766,KRW/t,SAMPLE_SYNTH
2017-07,coal_import,141424.408,KRW/t,SAMPLE_SYNTH
2017-08,coal_import,141298.234,KRW/t,SAMPLE_SYNTH
2017-09,coal_import,147862.206,KRW/t,SAMPLE_SYNTH
2017-10,coal_import,125293.092,KRW/t,SAMPLE_SYNTH
2017-11,coal_import,124360.367,KRW/t,SAMPLE_SYNTH
2017-12,coal_import,128480.295,KRW/t,SAMPLE_SYNTH
2018-01,coal_import,133847.79,KRW/t,SAMPLE_SYNTH
2018-02,coal_import,148227.325,KRW/t,SAMPLE_SYNTH
2018-03,coal_import,158673.688,KRW/t,SAMPLE_SYNTH
2018-04,coal_import,161677.496,KRW/t,SAMPLE_SYNTH
2018-05,coal_import,164633.558,KRW/t,SAMPLE_SYNTH
2018-06,coal_import,172593.456,KRW/t,SAMPLE_SYNTH
2018-07,coal_import,167097.796,KRW/t,SAMPLE_SYNTH
2018-08,coal_import,166695.361,KRW/t,SAMPLE_SYNTH
2018-09,coal_import,176010.263,KRW/t,SAMPLE_SYNTH
2018-10,coal_import,197944.961,KRW/t,SAMPLE_SYNTH
2018-11,coal_import,196062.4,KRW/t,SAMPLE_SYNTH
2018-12,coal_import,195493.853,KRW/t,SAMPLE_SYNTH
2019-01,coal_import,197835.87,KRW/t,SAMPLE_SYNTH
2019-02,coal_import,214439.998,KRW/t,SAMPLE_SYNTH
2019-03,coal_import,214050.329,KRW/t,SAMPLE_SYNTH
2019-04,coal_import,233778.179,KRW/t,SAMPLE_SYNTH
2019-05,coal_import,220604.892,KRW/t,SAMPLE_SYNTH
2019-06,coal_import,218156.153,KRW/t,SAMPLE_SYNTH
2019-07,coal_import,215577.655,KRW/t,SAMPLE_SYNTH
2019-08,coal_import,225994.698,KRW/t,SAMPLE_SYNTH
2019-09,coal_import,240621.981,KRW/t,SAMPLE_SYNTH
2019-10,coal_import,219787.352,KRW/t,SAMPLE_SYNTH
2019-11,coal_import,208044.8,KRW/t,SAMPLE_SYNTH
2019-12,coal_import,212292.404,KRW/t,SAMPLE_SYNTH
2020-01,coal_import,204065.898,KRW/t,SAMPLE_SYNTH
2020-02,coal_import,186251.387,KRW/t,SAMPLE_SYNTH
2020-03,coal_import,198225.665,KRW/t,SAMPLE_SYNTH
2020-04,coal_import,204188.647,KRW/t,SAMPLE_SYNTH
2020-05,coal_import,210321.005,KRW/t,SAMPLE_SYNTH
2020-06,coal_import,204406.0,KRW/t,SAMPLE_SYNTH
2020-07,coal_import,217422.947,KRW/t,SAMPLE_SYNTH
2020-08,coal_import,214315.006,KRW/t,SAMPLE_SYNTH
2020-09,coal_import,228888.054,KRW/t,SAMPLE_SYNTH
2020-10,coal_import,216704.165,KRW/t,SAMPLE_SYNTH
2020-11,coal_import,205878.256,KRW/t,SAMPLE_SYNTH
2020-12,coal_import,208421.984,KRW/t,SAMPLE_SYNTH
2021-01,coal_import,199821.58,KRW/t,SAMPLE_SYNTH
2021-02,coal_import,208086.099,KRW/t,SAMPLE_SYNTH
2021-03,coal_import,211358.807,KRW/t,SAMPLE_SYNTH
2021-04,coal_import,199972.313,KRW/t,SAMPLE_SYNTH
2021-05,coal_import,200848.493,KRW/t,SAMPLE_SYNTH
2021-06,coal_import,196659.577,KRW/t,SAMPLE_SYNTH
2021-07,coal_import,207768.435,KRW/t,SAMPLE_SYNTH
2021-08,coal_import,200030.726,KRW/t,SAMPLE_SYNTH
2021-09,coal_import,194828.679,KRW/t,SAMPLE_SYNTH
2021-10,coal_import,209514.891,KRW/t,SAMPLE_SYNTH
2021-11,coal_import,239633.439,KRW/t,SAMPLE_SYNTH
2021-12,coal_import,270169.878,KRW/t,SAMPLE_SYNTH
2022-01,coal_import,271196.681,KRW/t,SAMPLE_SYNTH
2022-02,coal_import,274781.326,KRW/t,SAMPLE_SYNTH
2022-03,coal_import,301262.845,KRW/t,SAMPLE_SYNTH
2022-04,coal_import,299021.965,KRW/t,SAMPLE_SYNTH
2022-05,coal_import,282008.182,KRW/t,SAMPLE_SYNTH
2022-06,coal_import,283992.725,KRW/t,SAMPLE_SYNTH
2022-07,coal_import,291791.536,KRW/t,SAMPLE_SYNTH
2022-08,coal_import,277630.377,KRW/t,SAMPLE_SYNTH
2022-09,coal_import,251518.56,KRW/t,SAMPLE_SYNTH
2022-10,coal_import,230744.955,KRW/t,SAMPLE_SYNTH
2022-11,coal_import,240144.006,KRW/t,SAMPLE_SYNTH
2022-12,coal_import,229461.711,KRW/t,SAMPLE_SYNTH
2023-01,coal_import,227523.915,KRW/t,SAMPLE_SYNTH
2023-02,coal_import,230444.228,KRW/t,SAMPLE_SYNTH
2023-03,coal_import,239165.869,KRW/t,SAMPLE_SYNTH
2023-04,coal_import,234407.993,KRW/t,SAMPLE_SYNTH
2023-05,coal_import,241528.167,KRW/t,SAMPLE_SYNTH
2023-06,coal_import,228968.052,KRW/t,SAMPLE_SYNTH
2023-07,coal_import,224052.33,KRW/t,SAMPLE_SYNTH
2023-08,coal_import,210695.656,KRW/t,SAMPLE_SYNTH
2023-09,coal_import,225500.131,KRW/t,SAMPLE_SYNTH
2023-10,coal_import,225133.992,KRW/t,SAMPLE_SYNTH
2023-11,coal_import,215365.653,KRW/t,SAMPLE_SYNTH
2023-12,coal_import,210860.123,KRW/t,SAMPLE_SYNTH
2024-01,coal_import,208073.478,KRW/t,SAMPLE_SYNTH
2024-02,coal_import,217005.45,KRW/t,SAMPLE_SYNTH
2024-03,coal_import,197193.266,KRW/t,SAMPLE_SYNTH
2024-04,coal_import,185295.518,KRW/t,SAMPLE_SYNTH
2024-05,coal_import,181139.148,KRW/t,SAMPLE_SYNTH
2024-06,coal_import,210861.993,KRW/t,SAMPLE_SYNTH
2024-07,coal_import,223306.35,KRW/t,SAMPLE_SYNTH
2024-08,coal_import,221818.059,KRW/t,SAMPLE_SYNTH
2024-09,coal_import,231499.443,KRW/t,SAMPLE_SYNTH
2024-10,coal_import,261915.947,KRW/t,SAMPLE_SYNTH
2024-11,coal_import,258268.309,KRW/t,SAMPLE_SYNTH
2024-12,coal_import,252652.292,KRW/t,SAMPLE_SYNTH
2025-01,coal_import,271708.775,KRW/t,SAMPLE_SYNTH
2025-02,coal_import,279885.711,KRW/t,SAMPLE_SYNTH
2025-03,coal_import,291389.638,KRW/t,SAMPLE_SYNTH
2025-04,coal_import,282638.3,KRW/t,SAMPLE_SYNTH
2025-05,coal_import,317227.816,KRW/t,SAMPLE_SYNTH
2025-06,coal_import,351495.049,KRW/t,SAMPLE_SYNTH
2025-07,coal_import,363635.682,KRW/t,SAMPLE_SYNTH
2025-08,coal_import,378876.344,KRW/t,SAMPLE_SYNTH
2025-09,coal_import,335483.988,KRW/t,SAMPLE_SYNTH
2025-10,coal_import,348569.215,KRW/t,SAMPLE_SYNTH
2025-11,coal_import,344533.147,KRW/t,SAMPLE_SYNTH
2025-12,coal_import,353620.621,KRW/t,SAMPLE_SYNTH
2015-01,constr_cost_idx,100.749,index,SAMPLE_SYNTH
2015-02,constr_cost_idx,100.675,index,SAMPLE_SYNTH
2015-03,constr_cost_idx,99.522,index,SAMPLE_SYNTH
2015-04,constr_cost_idx,100.015,index,SAMPLE_SYNTH
2015-05,constr_cost_idx,99.622,index,SAMPLE_SYNTH
2015-06,constr_cost_idx,99.559,index,SAMPLE_SYNTH
2015-07,constr_cost_idx,99.277,index,SAMPLE_SYNTH
2015-08,constr_cost_idx,99.204,index,SAMPLE_SYNTH
2015-09,constr_cost_idx,97.583,index,SAMPLE_SYNTH
2015-10,constr_cost_idx,98.735,index,SAMPLE_SYNTH
2015-11,constr_cost_idx,99.133,index,SAMPLE_SYNTH
2015-12,constr_cost_idx,100.219,index,SAMPLE_SYNTH
2016-01,constr_cost_idx,102.023,index,SAMPLE_SYNTH
2016-02,constr_cost_idx,102.245,index,SAMPLE_SYNTH
2016-03,constr_cost_idx,100.983,index,SAMPLE_SYNTH
2016-04,constr_cost_idx,100.464,index,SAMPLE_SYNTH
2016-05,constr_cost_idx,99.698,index,SAMPLE_SYNTH
2016-06,constr_cost_idx,99.498,index,SAMPLE_SYNTH
2016-07,constr_cost_idx,99.76,index,SAMPLE_SYNTH
2016-08,constr_cost_idx,98.372,index,SAMPLE_SYNTH
2016-09,constr_cost_idx,98.839,index,SAMPLE_SYNTH
2016-10,constr_cost_idx,97.847,index,SAMPLE_SYNTH
2016-11,constr_cost_idx,98.277,index,SAMPLE_SYNTH
2016-12,constr_cost_idx,98.387,index,SAMPLE_SYNTH
2017-01,constr_cost_idx,98.337,index,SAMPLE_SYNTH
2017-02,constr_cost_idx,98.477,index,SAMPLE_SYNTH
2017-03,constr_cost_idx,98.249,index,SAMPLE_SYNTH
2017-04,constr_cost_idx,97.964,index,SAMPLE_SYNTH
2017-05,constr_cost_idx,96.848,index,SAMPLE_SYNTH
2017-06,constr_cost_idx,97.019,index,SAMPLE_SYNTH
2017-07,constr_cost_idx,98.659,index,SAMPLE_SYNTH
2017-08,constr_cost_idx,100.435,index,SAMPLE_SYNTH
2017-09,constr_cost_idx,101.706,index,SAMPLE_SYNTH
2017-10,constr_cost_idx,102.487,index,SAMPLE_SYNTH
2017-11,constr_cost_idx,102.137,index,SAMPLE_SYNTH
2017-12,constr_cost_idx,103.53,index,SAMPLE_SYNTH
2018-01,constr_cost_idx,103.691,index,SAMPLE_SYNTH
2018-02,constr_cost_idx,103.841,index,SAMPLE_SYNTH
2018-03,constr_cost_idx,103.807,index,SAMPLE_SYNTH
2018-04,constr_cost_idx,104.091,index,SAMPLE_SYNTH
2018-05,constr_cost_idx,103.937,index,SAMPLE_SYNTH
2018-06,constr_cost_idx,104.075,index,SAMPLE_SYNTH
2018-07,constr_cost_idx,103.383,index,SAMPLE_SYNTH
2018-08,constr_cost_idx,103.281,index,SAMPLE_SYNTH
2018-09,constr_cost_idx,105.393,index,SAMPLE_SYNTH
2018-10,constr_cost_idx,105.545,index,SAMPLE_SYNTH
2018-11,constr_cost_idx,105.555,index,SAMPLE_SYNTH
2018-12,constr_cost_idx,106.217,index,SAMPLE_SYNTH
2019-01,constr_cost_idx,107.035,index,SAMPLE_SYNTH
2019-02,constr_cost_idx,106.298,index,SAMPLE_SYNTH
2019-03,constr_cost_idx,106.334,index,SAMPLE_SYNTH
2019-04,constr_cost_idx,107.332,index,SAMPLE_SYNTH
2019-05,constr_cost_idx,107.78,index,SAMPLE_SYNTH
2019-06,constr_cost_idx,108.101,index,SAMPLE_SYNTH
2019-07,constr_cost_idx,109.672,index,SAMPLE_SYNTH
2019-08,constr_cost_idx,109.298,index,SAMPLE_SYNTH
2019-09,constr_cost_idx,109.589,index,SAMPLE_SYNTH
2019-10,constr_cost_idx,109.353,index,SAMPLE_SYNTH
2019-11,constr_cost_idx,110.886,index,SAMPLE_SYNTH
2019-12,constr_cost_idx,109.386,index,SAMPLE_SYNTH
2020-01,constr_cost_idx,109.019,index,SAMPLE_SYNTH
2020-02,constr_cost_idx,108.776,index,SAMPLE_SYNTH
2020-03,constr_cost_idx,109.574,index,SAMPLE_SYNTH
2020-04,constr_cost_idx,110.327,index,SAMPLE_SYNTH
2020-05,constr_cost_idx,111.789,index,SAMPLE_SYNTH
2020-06,constr_cost_idx,110.611,index,SAMPLE_SYNTH
2020-07,constr_cost_idx,111.5,index,SAMPLE_SYNTH
2020-08,constr_cost_idx,111.461,index,SAMPLE_SYNTH
2020-09,constr_cost_idx,111.091,index,SAMPLE_SYNTH
2020-10,constr_cost_idx,111.795,index,SAMPLE_SYNTH
2020-11,constr_cost_idx,111.197,index,SAMPLE_SYNTH
2020-12,constr_cost_idx,109.584,index,SAMPLE_SYNTH
2021-01,constr_cost_idx,109.479,index,SAMPLE_SYNTH
2021-02,constr_cost_idx,108.391,index,SAMPLE_SYNTH
2021-03,constr_cost_idx,108.046,index,SAMPLE_SYNTH
2021-04,constr_cost_idx,108.584,index,SAMPLE_SYNTH
2021-05,constr_cost_idx,109.074,index,SAMPLE_SYNTH
2021-06,constr_cost_idx,110.688,index,SAMPLE_SYNTH
2021-07,constr_cost_idx,110.733,index,SAMPLE_SYNTH
2021-08,constr_cost_idx,109.602,index,SAMPLE_SYNTH
2021-09,constr_cost_idx,109.159,index,SAMPLE_SYNTH
2021-10,constr_cost_idx,108.576,index,SAMPLE_SYNTH
2021-11,constr_cost_idx,107.739,index,SAMPLE_SYNTH
2021-12,constr_cost_idx,108.331,index,SAMPLE_SYNTH
2022-01,constr_cost_idx,107.989,index,SAMPLE_SYNTH
2022-02,constr_cost_idx,106.507,index,SAMPLE_SYNTH
2022-03,constr_cost_idx,107.317,index,SAMPLE_SYNTH
2022-04,constr_cost_idx,107.436,index,SAMPLE_SYNTH
2022-05,constr_cost_idx,107.959,index,SAMPLE_SYNTH
2022-06,constr_cost_idx,108.266,index,SAMPLE_SYNTH
2022-07,constr_cost_idx,109.033,index,SAMPLE_SYNTH
2022-08,constr_cost_idx,109.284,index,SAMPLE_SYNTH
2022-09,constr_cost_idx,110.591,index,SAMPLE_SYNTH
2022-10,constr_cost_idx,111.19,index,SAMPLE_SYNTH
2022-11,constr_cost_idx,111.763,index,SAMPLE_SYNTH
2022-12,constr_cost_idx,112.354,index,SAMPLE_SYNTH
2023-01,constr_cost_idx,111.275,index,SAMPLE_SYNTH
2023-02,constr_cost_idx,111.351,index,SAMPLE_SYNTH
2023-03,constr_cost_idx,111.343,index,SAMPLE_SYNTH
2023-04,constr_cost_idx,111.751,index,SAMPLE_SYNTH
2023-05,constr_cost_idx,110.764,index,SAMPLE_SYNTH
2023-06,constr_cost_idx,112.446,index,SAMPLE_SYNTH
2023-07,constr_cost_idx,112.766,index,SAMPLE_SYNTH
2023-08,constr_cost_idx,111.902,index,SAMPLE_SYNTH
2023-09,constr_cost_idx,110.603,index,SAMPLE_SYNTH
2023-10,constr_cost_idx,110.576,index,SAMPLE_SYNTH
2023-11,constr_cost_idx,110.718,index,SAMPLE_SYNTH
2023-12,constr_cost_idx,110.304,index,SAMPLE_SYNTH
2024-01,constr_cost_idx,110.606,index,SAMPLE_SYNTH
2024-02,constr_cost_idx,110.26,index,SAMPLE_SYNTH
2024-03,constr_cost_idx,110.97,index,SAMPLE_SYNTH
2024-04,constr_cost_idx,110.549,index,SAMPLE_SYNTH
2024-05,constr_cost_idx,110.736,index,SAMPLE_SYNTH
2024-06,constr_cost_idx,111.83,index,SAMPLE_SYNTH
