company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_id,scenario_feasible,carbon_budget_feasible,physical_constraints_feasible,common_avoided_emissions_mtco2,candidate_path_count,expected_cost_p50_kkrw_per_tco2_mean,expected_cost_p50_kkrw_per_tco2_std,net_economic_cost_p50_kkrw_per_tco2_common_denominator_mean,net_economic_cost_p50_kkrw_per_tco2_common_denominator_std,tcar_kkrw_per_tco2_mean,tcar_kkrw_per_tco2_std,absolute_npv_p50_bn_krw_mean,absolute_npv_p50_bn_krw_std,absolute_npv_p90_bn_krw_mean,absolute_npv_p90_bn_krw_std,aligned_capex_bn_krw_mean,aligned_capex_bn_krw_std,net_cash_cost_after_support_p50_bn_krw_mean,net_cash_cost_after_support_p50_bn_krw_std,avoided_carbon_cost_value_p50_bn_krw_mean,avoided_carbon_cost_value_p50_bn_krw_std,policy_support_value_p50_bn_krw_mean,policy_support_value_p50_bn_krw_std,scenario_regret_p50_kkrw_per_tco2_mean,scenario_regret_p50_kkrw_per_tco2_std,electricity_variance_share_mean,electricity_variance_share_std,hydrogen_variance_share_mean,hydrogen_variance_share_std,capex_variance_share_mean,capex_variance_share_std,electricity_shapley_variance_share_mean,electricity_shapley_variance_share_std,hydrogen_shapley_variance_share_mean,hydrogen_shapley_variance_share_std,capex_shapley_variance_share_mean,capex_shapley_variance_share_std,shapley_full_variance_mean,shapley_full_variance_std,shapley_reconciliation_delta_mean,shapley_reconciliation_delta_std,risk_decomposition_method
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,ACCELERATED_15C,True,True,True,328.220861,400,128.214995,1.286594,128.214995,1.286594,39.401983,3.645403,42082.836333,422.287222,55015.388667,903.203692,20429.2,0.0,59043.420333,422.287222,16960.584,0.0,3410.259,30.528698,39.415186,0.568755,0.983434,0.001057,0.002801,0.000283,0.013765,0.000775,0.94527423,0.006332317,0.029703818,0.000188681,0.025021952,0.006316803,779.106843344,92.549270555,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,DISCLOSED_PATH,True,True,True,281.895878,400,109.92849,0.844553,109.92849,0.844553,22.003694,2.731311,30988.388333,238.076175,37191.139,592.1129,16139.2,0.0,40870.914333,238.076175,9882.526,0.0,4057.204333,14.841541,0.0,0.0,0.970277,0.002273,0.004057,0.000446,0.025665,0.001844,0.925813936,0.005967023,0.036080004,0.000674381,0.038106061,0.006148076,245.594259642,34.128891474,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,ACCELERATED_15C,False,False,True,281.895878,400,99.636031,0.822412,99.636031,0.822412,23.385112,2.764392,28086.986667,231.834532,34679.153333,603.230017,16139.2,0.0,42631.289,231.834182,14544.302,0.0,5523.684667,34.533184,10.836222,0.093324,0.978441,0.001625,0.002728,0.000297,0.018832,0.001341,0.940793693,0.005779397,0.029353354,0.000428516,0.029852954,0.005806286,274.136277435,37.522423299,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,DISCLOSED_PATH,True,True,True,281.895878,400,114.392226,1.122994,114.392226,1.122994,27.637817,3.457215,32246.696667,316.567136,40037.683333,738.232851,16139.2,0.0,42129.222667,316.567136,9882.526,0.0,2839.691667,18.282643,4.463735,0.278506,0.971343,0.002199,0.004064,0.000448,0.024592,0.00177,0.927059905,0.005899241,0.036105725,0.000664883,0.03683437,0.006072106,388.032445374,53.858889922,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,ACCELERATED_15C,False,False,True,281.895878,400,106.220129,1.080218,106.220129,1.080218,29.995466,3.4244,29943.016667,304.509201,38398.615,723.041525,16139.2,0.0,44487.319,304.508868,14544.302,0.0,3724.512333,21.681051,17.42032,0.343674,0.979925,0.001523,0.002761,0.000301,0.017314,0.001234,0.942544916,0.005627107,0.02952041,0.00042341,0.027934674,0.005643072,451.303771785,61.624919589,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,DISCLOSED_PATH,False,True,False,321.408363,400,99.630404,0.636829,99.630404,0.636829,20.081101,2.733148,32022.045,204.682215,38476.278667,703.351715,18185.2,0.0,43284.779,204.682215,11262.734,0.0,4403.029,20.731125,-10.298087,0.30952,0.96831,0.002286,0.00369,0.000396,0.028,0.001895,0.922509593,0.006459099,0.034428456,0.000614535,0.043061951,0.006576616,208.237555223,28.419556893,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,ACCELERATED_15C,True,True,True,321.408363,400,88.799809,0.736711,88.799809,0.736711,21.504386,2.521996,28541.001333,236.785168,35452.691,620.364464,18185.2,0.0,45146.249667,236.784921,16605.249,0.0,5945.807333,21.854212,0.0,0.0,0.97708,0.001622,0.002465,0.000261,0.020454,0.001365,0.938343258,0.006222643,0.027899506,0.000385617,0.033757236,0.006196501,233.743566796,31.331682951,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,DISCLOSED_PATH,False,True,False,321.408363,400,103.515291,0.772014,103.515291,0.772014,25.33294,3.372534,33270.680667,248.131866,41412.899,879.917817,18185.2,0.0,44533.414333,248.132179,11262.734,0.0,3175.300333,26.364878,-6.413199,0.212346,0.96943,0.002215,0.003702,0.000398,0.026869,0.001823,0.923817392,0.006379533,0.034476495,0.000606757,0.041706113,0.006490663,328.520209276,44.800663147,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,ACCELERATED_15C,True,True,True,321.408363,400,94.601262,0.990063,94.601262,0.990063,27.416711,3.140101,30405.636667,318.214337,39217.596667,759.348496,18185.2,0.0,47010.885333,318.214588,16605.249,0.0,4118.415333,20.785772,5.801453,0.253436,0.978595,0.001529,0.002508,0.000266,0.018898,0.001267,0.940102108,0.006045472,0.028127075,0.000385554,0.031770817,0.006011697,382.963704251,51.280816673,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,DISCLOSED_PATH,True,True,True,102.391093,400,146.735013,1.523842,146.735013,1.523842,26.035604,3.231885,15024.358333,156.027699,17690.172667,223.144406,5037.34,0.0,18600.116333,156.027699,3575.758,0.0,1801.028,8.830998,94.037872,1.309735,0.978253,0.002728,0.006494,0.000757,0.015253,0.002019,0.922283681,0.001903524,0.046309138,0.001253249,0.031407181,0.001683154,334.444850255,44.274567452,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,ACCELERATED_15C,True,True,True,102.391093,400,136.655375,1.592214,136.655375,1.592214,26.717122,3.279454,13992.293333,163.028313,16727.888333,225.923299,5037.34,0.0,19236.636333,163.028313,5244.343,0.0,2506.303667,16.372639,11.694787,1.543412,0.983799,0.00203,0.004728,0.000548,0.011472,0.00152,0.935179641,0.001869638,0.039048131,0.001008229,0.025772229,0.001823203,360.178774691,47.519056186,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,DISCLOSED_PATH,True,True,True,102.391093,400,153.19343,1.930018,153.19343,1.930018,32.700954,4.04643,15685.642667,197.616733,19033.929333,282.018367,5037.34,0.0,19261.400667,197.616733,3575.758,0.0,1157.178667,10.571955,100.496289,1.717023,0.978921,0.002644,0.006492,0.000758,0.014587,0.001933,0.923242109,0.001920142,0.046300123,0.0012596,0.030457768,0.001685538,529.361278886,70.067320357,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,True,True,True,102.391093,400,146.152299,2.087807,146.152299,2.087807,34.403002,4.343229,14964.693667,213.773145,18487.254667,297.898553,5037.34,0.0,20209.036667,213.773145,5244.343,0.0,1544.685667,9.38406,21.191711,2.039416,0.984806,0.001902,0.004741,0.000552,0.010453,0.001388,0.936688851,0.001879108,0.039103704,0.00102415,0.024207445,0.001798123,598.127445517,78.888269831,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,DISCLOSED_PATH,True,True,True,102.391093,400,157.654913,2.280691,157.654913,2.280691,37.680125,4.72492,16142.459,233.522424,20000.568,327.862979,5037.34,0.0,19718.217,233.522424,3575.758,0.0,722.982333,10.204802,104.957772,2.066952,0.979773,0.002535,0.006387,0.000745,0.013841,0.001835,0.924744033,0.001923322,0.045891077,0.001243911,0.02936489,0.001699739,704.974563271,93.209236221,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,True,True,True,102.391093,400,152.589477,2.392367,152.589477,2.392367,40.261086,5.157063,15623.803333,244.957174,19746.18,357.386318,5037.34,0.0,20868.146333,244.957174,5244.343,0.0,896.080667,12.167358,27.628889,2.344567,0.9857,0.001787,0.004672,0.000543,0.009629,0.001279,0.938318312,0.001879922,0.038784795,0.00101649,0.022896893,0.001786733,820.449854174,108.059494765,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,DISCLOSED_PATH,True,True,True,105.301092,400,179.501486,1.623761,179.501486,1.623761,30.466265,3.492712,18901.702667,170.983421,22109.833667,280.866567,6178.04,0.0,22578.725667,170.983421,3677.023,0.0,2261.545333,16.39672,126.804345,1.434597,0.979376,0.002302,0.006356,0.000655,0.014268,0.00166,0.922986822,0.00266085,0.045610445,0.000245018,0.031402733,0.002898914,457.767677588,53.25231638,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,ACCELERATED_15C,True,True,True,105.301092,400,170.552834,1.896083,170.552834,1.896083,31.730538,4.33663,17959.399667,199.659697,21300.660333,349.831226,6178.04,0.0,23355.141333,199.6599,5395.742,0.0,3162.052667,23.291315,45.592246,1.843559,0.985029,0.00166,0.004484,0.000454,0.010487,0.001216,0.93680445,0.002816509,0.037838688,0.000145485,0.025356862,0.002861832,498.21342586,57.186705986,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,DISCLOSED_PATH,True,True,True,105.301092,400,187.244015,2.042014,187.244015,2.042014,38.389142,4.449926,19716.999667,215.026243,23759.417667,356.105321,6178.04,0.0,23394.022333,215.026646,3677.023,0.0,1456.069333,4.869564,134.546874,1.848796,0.980043,0.002226,0.006341,0.000654,0.013616,0.001585,0.924035097,0.002634685,0.045543773,0.000239515,0.03042113,0.002863191,725.958288369,84.386131227,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,True,True,True,105.301092,400,182.002706,2.462105,182.002706,2.462105,41.021834,5.605195,19165.084,259.262505,23484.727667,447.907083,6178.04,0.0,24560.825333,259.262302,5395.742,0.0,1958.103,6.580731,57.042118,2.409575,0.986017,0.001547,0.004475,0.000454,0.009507,0.001104,0.938469055,0.002747002,0.037777788,0.000156697,0.023753157,0.002774739,831.14715938,95.238447801,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,DISCLOSED_PATH,True,True,True,105.301092,400,192.540461,2.313422,192.540461,2.313422,44.33953,5.174312,20274.720667,243.606119,24943.721667,413.654499,6178.04,0.0,23951.743667,243.606119,3677.023,0.0,916.680667,2.95392,139.84332,2.116018,0.980809,0.00214,0.006248,0.000645,0.012942,0.001507,0.925418186,0.002612239,0.045187502,0.000231207,0.029394312,0.002825937,965.205752625,112.103994586,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,True,True,True,105.301092,400,189.778689,2.879931,189.778689,2.879931,48.171942,6.55254,19983.903333,303.25962,25056.461333,517.276214,6178.04,0.0,25379.645,303.259828,5395.742,0.0,1145.968333,3.695596,64.818101,2.827553,0.98683,0.001455,0.00441,0.000448,0.00876,0.001018,0.940024938,0.002693201,0.037476039,0.000167496,0.022499022,0.00270372,1139.752097339,130.414831626,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,DISCLOSED_PATH,True,True,True,96.451092,400,52.697141,0.232319,52.697141,0.232319,13.271541,0.939241,5082.697,22.407155,6362.751667,74.055078,4999.94,0.0,8450.344333,22.407705,3367.648,0.0,894.199,1.343448,0.0,0.0,0.950293,0.004102,0.002497,0.000179,0.047211,0.003922,0.902184736,0.009687637,0.027285615,0.000769733,0.070529649,0.010376203,85.045024505,5.520846796,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,False,False,True,96.451092,400,40.716197,0.301442,40.716197,0.301442,13.984865,1.111363,3927.121667,29.074239,5275.977,79.058641,4999.94,0.0,8871.699667,29.074239,4944.578,0.0,1161.628333,2.852752,-84.244391,0.288812,0.964641,0.002957,0.001572,0.000117,0.033787,0.002841,0.923760786,0.008667663,0.021548882,0.000531443,0.054690332,0.009180926,97.564638554,6.424637286,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,DISCLOSED_PATH,True,True,True,96.451092,400,54.458621,0.271956,54.458621,0.271956,16.573402,1.1929,5252.593667,26.230391,6851.116333,92.569627,4999.94,0.0,8620.240667,26.230391,3367.648,0.0,724.639,1.808146,1.76148,0.063609,0.951834,0.003971,0.002523,0.000181,0.045643,0.003789,0.903875681,0.009581033,0.027453604,0.000765063,0.068670715,0.010272356,133.15481989,8.603175392,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,False,False,True,96.451092,400,43.24594,0.358688,43.24594,0.358688,17.689751,1.344752,4171.118,34.5961,5877.313667,95.438307,4999.94,0.0,9115.696333,34.59555,4944.578,0.0,914.87,0.236172,-81.714649,0.345361,0.966757,0.00275,0.00162,0.000119,0.031623,0.002631,0.926224558,0.008528911,0.021930178,0.000534293,0.051845264,0.009052194,157.700002695,10.191129663,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,DISCLOSED_PATH,False,True,False,114.781594,400,139.287248,0.720274,139.287248,0.720274,17.671994,1.451668,15987.612667,82.674269,18016.032,146.955293,5037.34,0.0,19983.723667,82.674269,3996.111,0.0,2690.826333,12.875244,86.590107,0.54774,0.976128,0.002317,0.006842,0.000682,0.017029,0.001893,0.916401857,0.002300674,0.047318328,0.000820692,0.036279815,0.00170819,150.640123352,15.783535346,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,True,True,True,114.781594,400,125.706972,0.804316,125.706972,0.804316,17.869814,1.330594,14428.846667,92.320661,16479.972,132.473131,5037.34,0.0,20262.907667,92.320661,5834.061,0.0,3832.424333,18.129,0.746383,0.748426,0.981314,0.001843,0.005063,0.000498,0.013623,0.001538,0.928664224,0.001881878,0.040186188,0.000665129,0.031149588,0.001367095,152.697725029,16.243087351,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,DISCLOSED_PATH,False,True,False,131.48782,400,151.048075,0.068146,151.048075,0.068146,1.441733,0.157905,19860.982333,8.9602,20050.552667,19.797894,6178.04,0.0,24448.940333,8.9602,4587.958,0.0,7399.333667,3.154994,98.350934,0.198275,0.960612,0.003491,0.008595,0.000952,0.030793,0.00257,0.892293665,0.002168545,0.053596866,0.001024466,0.054109468,0.002863437,1.022934144,0.124774756,0.0,0.0,variance_game_shapley_common_random_numbers
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,ACCELERATED_15C,True,True,True,131.48782,400,124.960588,0.055993,124.960588,0.055993,1.274275,0.139668,16430.795333,7.362406,16598.347333,16.578142,6178.04,0.0,23140.018333,7.362406,6709.223,0.0,10854.439667,5.877334,0.0,0.0,0.962463,0.003279,0.006116,0.000672,0.031422,0.002633,0.900498133,0.002497522,0.044760597,0.000797891,0.05474127,0.003033658,0.804920993,0.098582014,0.0,0.0,variance_game_shapley_common_random_numbers
