candidate_id,company_id,company_name,template_plan_id,physical_portfolio_id,scenario_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
CAND-D6DE27D2AACFF9,POSCO_KR,POSCO,P1,PORT-2E81D74D4102,ACCELERATED_15C,363.214213,50936.669,140.238644,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-D74025CA23BAFB,POSCO_KR,POSCO,P2,PORT-21F188D80A9F,DISCLOSED_PATH,360.851236,44505.197,123.333919,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,2,3,0.43582950399999987,0.65,1.8599999999999999
CAND-D74025CA23BAFB,POSCO_KR,POSCO,P2,PORT-21F188D80A9F,ACCELERATED_15C,360.851236,41158.349,114.05905,False,False,2035,5.619746115000002,-5.619746115000002,True,True,True,True,,0.0,0.0,0.0,2,3,0.43582950399999987,0.65,1.8599999999999999
CAND-D7D86A6D194EE1,POSCO_KR,POSCO,P1,PORT-531165783112,DISCLOSED_PATH,46.653893,277.06,5.938615,False,False,2035,24.179088030000003,-24.179088030000003,True,True,True,True,,0.0,0.0,0.0,2,3,0.19312076800000022,0.65,0.42000000000000004
CAND-D7D86A6D194EE1,POSCO_KR,POSCO,P1,PORT-531165783112,ACCELERATED_15C,46.653893,-472.149,-10.120243,False,False,2030,43.879088030000005,-43.879088030000005,True,True,True,True,,0.0,0.0,0.0,2,3,0.19312076800000022,0.65,0.42000000000000004
CAND-D7E236596BE226,POSCO_KR,POSCO,P4,PORT-236900EEEBC1,DISCLOSED_PATH,400.256263,40521.215,101.238179,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.16799987899999996,0.0,2,3,0.435829504,0.65,1.8599999999999999
CAND-D7E236596BE226,POSCO_KR,POSCO,P4,PORT-236900EEEBC1,ACCELERATED_15C,400.256263,35141.431,87.797329,False,False,2035,4.943997190000001,-4.943997190000001,True,True,True,True,,0.0,0.0,0.0,2,3,0.435829504,0.65,1.8599999999999999
CAND-DA7B74C24222D6,POSCO_KR,POSCO,P2,PORT-802EEF341C7A,DISCLOSED_PATH,326.164221,12389.835,37.986492,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3670282239999999,0.65,1.3800000000000001
CAND-DA7B74C24222D6,POSCO_KR,POSCO,P2,PORT-802EEF341C7A,ACCELERATED_15C,326.164221,8034.159,24.632251,False,False,2035,2.9289989600000013,-2.9289989600000013,True,True,True,True,,0.0,0.0,0.0,2,3,0.3670282239999999,0.65,1.3800000000000001
CAND-DB38AF78A7E4E6,POSCO_KR,POSCO,P1,PORT-88B20AD20AAC,DISCLOSED_PATH,402.633847,60014.176,149.053977,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-DB38AF78A7E4E6,POSCO_KR,POSCO,P1,PORT-88B20AD20AAC,ACCELERATED_15C,402.633847,57502.247,142.815234,False,False,2040,3.2490924500000027,-3.2490924500000027,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-DDC1E605504409,POSCO_KR,POSCO,P3,PORT-077F7C54FB04,DISCLOSED_PATH,444.454229,42079.057,94.675795,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-DDC1E605504409,POSCO_KR,POSCO,P3,PORT-077F7C54FB04,ACCELERATED_15C,444.454229,36961.099,83.160643,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-DE7FE9241AB524,POSCO_KR,POSCO,P6,PORT-73B2FF1A66A0,DISCLOSED_PATH,579.10271,74440.779,128.545036,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.3371646534999999,0.6234470549999998,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-DE7FE9241AB524,POSCO_KR,POSCO,P6,PORT-73B2FF1A66A0,ACCELERATED_15C,579.10271,63063.332,108.898354,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-DE9309DF1A915F,POSCO_KR,POSCO,P1,PORT-4A149C9E09A6,DISCLOSED_PATH,135.393901,945.591,6.984002,False,False,2035,14.319087160000002,-14.319087160000002,True,True,True,True,,0.0,0.0,0.0,2,3,0.22674073600000022,0.65,0.5800000000000001
CAND-DE9309DF1A915F,POSCO_KR,POSCO,P1,PORT-4A149C9E09A6,ACCELERATED_15C,135.393901,-1110.748,-8.203825,False,False,2030,34.01908716,-34.01908716,True,True,True,True,,0.0,0.0,0.0,2,3,0.22674073600000022,0.65,0.5800000000000001
CAND-E1C93EC68C3F78,POSCO_KR,POSCO,P3,PORT-F7156CC53AF8,DISCLOSED_PATH,353.711217,41446.605,117.176394,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,3,3,0.43582950399999987,0.65,1.86
CAND-E1C93EC68C3F78,POSCO_KR,POSCO,P3,PORT-F7156CC53AF8,ACCELERATED_15C,353.711217,37433.362,105.830293,False,False,2040,1.029748835000003,-1.029748835000003,True,True,True,True,,0.0,0.0,0.0,3,3,0.43582950399999987,0.65,1.86
CAND-E1E4062A820CB2,POSCO_KR,POSCO,P2,PORT-CB1C741D93E4,DISCLOSED_PATH,205.811281,17880.5,86.878133,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-E1E4062A820CB2,POSCO_KR,POSCO,P2,PORT-CB1C741D93E4,ACCELERATED_15C,205.811281,15573.173,75.667249,False,False,2030,18.539742375,-18.539742375,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-E3D21E7EA7F4E3,POSCO_KR,POSCO,P2,PORT-D611F29113B4,DISCLOSED_PATH,348.964214,37972.969,108.816227,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,2,3,0.43582950399999987,0.65,1.86
CAND-E3D21E7EA7F4E3,POSCO_KR,POSCO,P2,PORT-D611F29113B4,ACCELERATED_15C,348.964214,34426.554,98.653537,False,False,2040,1.028999510000002,-1.028999510000002,True,True,True,True,,0.0,0.0,0.0,2,3,0.43582950399999987,0.65,1.86
CAND-E3FBD935777392,POSCO_KR,POSCO,P2,PORT-077F7C54FB04,DISCLOSED_PATH,444.454229,43357.284,97.55174,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-E3FBD935777392,POSCO_KR,POSCO,P2,PORT-077F7C54FB04,ACCELERATED_15C,444.454229,38895.052,87.511941,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-E5548226AF9F6B,POSCO_KR,POSCO,P2,PORT-39601EAF8865,DISCLOSED_PATH,193.924259,11348.272,58.519093,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
CAND-E5548226AF9F6B,POSCO_KR,POSCO,P2,PORT-39601EAF8865,ACCELERATED_15C,193.924259,8841.378,45.591914,False,False,2030,13.94899577,-13.94899577,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.2200000000000002
CAND-E559018C830DAA,POSCO_KR,POSCO,P1,PORT-3F728D80E223,DISCLOSED_PATH,101.771272,1128.173,11.085382,False,False,2035,10.399743395000002,-10.399743395000002,True,True,True,True,,0.0,0.0,0.0,2,3,0.2267407360000001,0.65,0.58
CAND-E559018C830DAA,POSCO_KR,POSCO,P1,PORT-3F728D80E223,ACCELERATED_15C,101.771272,-483.91,-4.754882,False,False,2030,30.099743395,-30.099743395,True,True,True,True,,0.0,0.0,0.0,2,3,0.2267407360000001,0.65,0.58
CAND-E67FF3DBC26B61,POSCO_KR,POSCO,P4,PORT-C0D11BD0A05D,DISCLOSED_PATH,301.656255,39745.661,131.75812,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.16799987899999996,0.0,2,3,0.41130035200000004,0.65,1.7
CAND-E67FF3DBC26B61,POSCO_KR,POSCO,P4,PORT-C0D11BD0A05D,ACCELERATED_15C,301.656255,35795.826,118.664293,False,False,2035,14.803998060000001,-14.803998060000001,True,True,True,True,,0.0,0.0,0.0,2,3,0.41130035200000004,0.65,1.7
CAND-E80F9FC4F58DCF,POSCO_KR,POSCO,P2,PORT-92AEBEABC7A8,DISCLOSED_PATH,232.293891,15998.943,68.873712,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.33950771199999996,0.65,1.2199999999999998
CAND-E80F9FC4F58DCF,POSCO_KR,POSCO,P2,PORT-92AEBEABC7A8,ACCELERATED_15C,232.293891,13271.899,57.134084,False,False,2030,17.86908886,-17.86908886,True,True,True,True,,0.0,0.0,0.0,3,3,0.33950771199999996,0.65,1.2199999999999998
CAND-EA994FAA1EB0A0,POSCO_KR,POSCO,P2,PORT-C4223BE01DD1,DISCLOSED_PATH,111.274268,10526.781,94.602113,False,False,2035,10.089087581784199,-10.089087581784199,True,True,True,True,,0.0,0.0,0.0,2,3,0.3107906560000001,0.65,1.0599999999999998
CAND-EA994FAA1EB0A0,POSCO_KR,POSCO,P2,PORT-C4223BE01DD1,ACCELERATED_15C,111.274268,9279.682,83.394683,False,False,2030,27.72399432,-27.72399432,True,True,True,True,,0.0,0.0,0.0,2,3,0.3107906560000001,0.65,1.0599999999999998
CAND-EAC5EE1AD3A200,POSCO_KR,POSCO,P2,PORT-26296F7EE75E,DISCLOSED_PATH,379.833854,33110.408,87.170767,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.435829504,0.65,1.8599999999999999
CAND-EAC5EE1AD3A200,POSCO_KR,POSCO,P2,PORT-26296F7EE75E,ACCELERATED_15C,379.833854,29146.111,76.733843,False,False,2040,5.149091900000002,-5.149091900000002,True,True,True,True,,0.0,0.0,0.0,3,3,0.435829504,0.65,1.8599999999999999
CAND-ED17B04E3C0E09,POSCO_KR,POSCO,P1,PORT-F9D381E1D5CF,DISCLOSED_PATH,233.343894,18215.428,78.062589,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-ED17B04E3C0E09,POSCO_KR,POSCO,P1,PORT-F9D381E1D5CF,ACCELERATED_15C,233.343894,15694.173,67.257695,False,False,2030,18.54408846,-18.54408846,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-EDE77722CE9CF9,POSCO_KR,POSCO,P1,PORT-5EADC2E7AC5E,DISCLOSED_PATH,290.433856,28195.486,97.080576,False,False,2040,1.3990909000000045,-1.3990909000000045,False,False,True,True,2029,0.0,0.04299987899999996,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-EDE77722CE9CF9,POSCO_KR,POSCO,P1,PORT-5EADC2E7AC5E,ACCELERATED_15C,290.433856,25403.506,87.467441,False,False,2035,21.099090900000004,-21.099090900000004,True,True,True,True,,0.0,0.0,0.0,2,3,0.33950771199999996,0.65,1.22
CAND-EF1C9537729AFF,POSCO_KR,POSCO,P7,PORT-47C5D429DB2E,DISCLOSED_PATH,627.899166,79993.4,127.398482,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.5371646534999999,2.2234470549999994,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-EF1C9537729AFF,POSCO_KR,POSCO,P7,PORT-47C5D429DB2E,ACCELERATED_15C,627.899166,66307.643,105.602375,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-EF8712CA11DF4A,POSCO_KR,POSCO,P3,PORT-3D4DF75A91D4,DISCLOSED_PATH,247.593892,31061.068,125.451672,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.6999999999999997
CAND-EF8712CA11DF4A,POSCO_KR,POSCO,P3,PORT-3D4DF75A91D4,ACCELERATED_15C,247.593892,28435.967,114.849227,False,False,2030,16.16908871,-16.16908871,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.6999999999999997
CAND-EFE989E1EF6644,POSCO_KR,POSCO,P1,PORT-15CB4F8207C5,DISCLOSED_PATH,312.214267,43209.629,138.397356,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-EFE989E1EF6644,POSCO_KR,POSCO,P1,PORT-15CB4F8207C5,ACCELERATED_15C,312.214267,41033.492,131.427343,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-F43ACAB6E7F085,POSCO_KR,POSCO,P1,PORT-4FCB78A64B21,DISCLOSED_PATH,282.664267,12206.168,43.182564,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3670282239999999,0.65,1.3800000000000001
CAND-F43ACAB6E7F085,POSCO_KR,POSCO,P1,PORT-4FCB78A64B21,ACCELERATED_15C,282.664267,8489.995,30.035614,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,2,3,0.3670282239999999,0.65,1.3800000000000001
CAND-F5B1EB66366312,POSCO_KR,POSCO,P2,PORT-6B1E9B74730C,DISCLOSED_PATH,457.751226,59549.456,130.091308,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-F5B1EB66366312,POSCO_KR,POSCO,P2,PORT-6B1E9B74730C,ACCELERATED_15C,457.751226,55531.625,121.313984,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-F5CF3CBE63EF2D,POSCO_KR,POSCO,P1,PORT-A620DB8F058C,DISCLOSED_PATH,434.951232,34647.983,79.659466,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02
CAND-F5CF3CBE63EF2D,POSCO_KR,POSCO,P1,PORT-A620DB8F058C,ACCELERATED_15C,434.951232,30159.483,69.339919,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.45933660799999987,0.65,2.02
CAND-F7A9C6DDA351A4,POSCO_KR,POSCO,P1,PORT-3D4DF75A91D4,DISCLOSED_PATH,247.593892,32764.281,132.330734,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.6999999999999997
CAND-F7A9C6DDA351A4,POSCO_KR,POSCO,P1,PORT-3D4DF75A91D4,ACCELERATED_15C,247.593892,30987.993,125.156534,False,False,2030,16.16908871,-16.16908871,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.6999999999999997
CAND-F7E323CFBAE2EF,POSCO_KR,POSCO,P5,PORT-55C806ADE1CE,DISCLOSED_PATH,513.306251,54697.19,106.55859,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.16799987899999996,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-F7E323CFBAE2EF,POSCO_KR,POSCO,P5,PORT-55C806ADE1CE,ACCELERATED_15C,513.306251,46631.726,90.845818,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5181043679999999,0.65,2.5
CAND-FA7B8394F05343,POSCO_KR,POSCO,P2,PORT-33B2B6D2E85D,DISCLOSED_PATH,467.254222,68940.418,147.543703,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.04299987899999996,0.0,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-FA7B8394F05343,POSCO_KR,POSCO,P2,PORT-33B2B6D2E85D,ACCELERATED_15C,467.254222,65287.447,139.725752,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.9799999999999995
CAND-FB38E29238A35A,POSCO_KR,POSCO,P4,PORT-BF13F3843418,DISCLOSED_PATH,390.00625,29954.471,76.805105,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.435829504,0.65,1.86
CAND-FB38E29238A35A,POSCO_KR,POSCO,P4,PORT-BF13F3843418,ACCELERATED_15C,390.00625,24877.457,63.78733,False,False,2040,0.5539992100000006,-0.5539992100000006,True,True,True,True,,0.0,0.0,0.0,3,3,0.435829504,0.65,1.86
CAND-FD711AF265BB17,POSCO_KR,POSCO,P2,PORT-AD0B41B0F73F,DISCLOSED_PATH,208.174258,25571.04,122.834783,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.7000000000000002
CAND-FD711AF265BB17,POSCO_KR,POSCO,P2,PORT-AD0B41B0F73F,ACCELERATED_15C,208.174258,23652.958,113.620955,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.41130035200000004,0.65,1.7000000000000002
CAND-FF148D6EFA33D4,POSCO_KR,POSCO,P4,PORT-1319BCCBA344,DISCLOSED_PATH,449.530784,62225.651,138.423559,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2028,0.0,0.16799987899999996,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-FF148D6EFA33D4,POSCO_KR,POSCO,P4,PORT-1319BCCBA344,ACCELERATED_15C,449.530784,56492.9,125.670815,False,False,2040,3.2490924500000027,-3.2490924500000027,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.34
CAND-004C84C918F9F0,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-7DC6DDA55D96,DISCLOSED_PATH,209.368973,20043.231,95.731622,False,False,2030,4.807752286632599,-4.807752286632599,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-004C84C918F9F0,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-7DC6DDA55D96,ACCELERATED_15C,209.368973,17931.869,85.647215,False,False,2030,21.3077522866326,-21.3077522866326,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-005FE12044C08C,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-91584DA203D9,DISCLOSED_PATH,223.148943,21588.607,96.745279,False,False,2030,8.940000609999998,-8.940000609999998,True,True,True,True,,0.0,0.0,0.0,2,2,0.3325551616000001,0.65,1.2
CAND-005FE12044C08C,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-91584DA203D9,ACCELERATED_15C,223.148943,19473.996,87.26905,False,False,2030,25.94000061,-25.94000061,True,True,True,True,,0.0,0.0,0.0,2,2,0.3325551616000001,0.65,1.2
CAND-0072E209CF0979,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-2D5B38A00FC3,DISCLOSED_PATH,360.838973,57467.556,159.260946,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-0072E209CF0979,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-2D5B38A00FC3,ACCELERATED_15C,360.838973,53908.945,149.398898,False,False,2035,11.909996744999997,-11.909996744999997,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-009A19D2863AA5,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-1411E33E415A,DISCLOSED_PATH,447.753948,28178.871,62.933831,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2036,3.2699989650000028,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
CAND-009A19D2863AA5,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-1411E33E415A,ACCELERATED_15C,447.753948,23323.438,52.089855,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.41255777279999983,0.65,1.68
CAND-010C6570E9C0CB,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-AA677CCE073D,DISCLOSED_PATH,325.838969,66898.35,205.311078,False,False,2040,2.629997709999998,-2.629997709999998,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.40510351359999996,0.65,1.6800000000000002
CAND-010C6570E9C0CB,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-AA677CCE073D,ACCELERATED_15C,325.838969,65533.402,201.122052,False,False,2035,19.629997709999998,-19.629997709999998,True,True,True,True,,0.0,0.0,0.0,2,2,0.40510351359999996,0.65,1.6800000000000002
CAND-019751624D6B83,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-6A7794E0A685,DISCLOSED_PATH,434.748946,53151.246,122.257331,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-019751624D6B83,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-6A7794E0A685,ACCELERATED_15C,434.748946,49887.289,114.74965,False,False,2040,4.31999982,-4.31999982,True,True,True,True,,0.0,0.0,0.0,2,2,0.3870168063999999,0.65,1.52
CAND-01DA862CD3F2DB,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-0B5EB1BCB507,DISCLOSED_PATH,469.153947,64121.823,136.675441,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-01DA862CD3F2DB,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-0B5EB1BCB507,ACCELERATED_15C,469.153947,61085.134,130.202751,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
CAND-01E162B32B2ECC,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-5B10574DEFA3,DISCLOSED_PATH,348.618932,28294.846,81.162679,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-01E162B32B2ECC,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-5B10574DEFA3,ACCELERATED_15C,348.618932,24978.28,71.649234,False,False,2035,15.460001625000004,-15.460001625000004,True,True,True,True,,0.0,0.0,0.0,2,2,0.3603653631999999,0.65,1.36
CAND-02256CEB115C76,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-935DD1DF4D42,DISCLOSED_PATH,294.068932,5854.338,19.908047,False,False,2040,8.130002140000002,-8.130002140000002,True,True,True,True,,0.0,0.0,0.0,1,2,0.25115944960000003,0.65,0.72
CAND-02256CEB115C76,NIPPON_STEEL_JP,Nippon Steel,P1,PORT-935DD1DF4D42,ACCELERATED_15C,294.068932,1839.834,6.256473,False,False,2035,25.130002140000002,-25.130002140000002,True,True,True,True,,0.0,0.0,0.0,1,2,0.25115944960000003,0.65,0.72
CAND-02373467C77DA5,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-17AB13B46286,DISCLOSED_PATH,385.968972,55526.144,143.861677,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-02373467C77DA5,NIPPON_STEEL_JP,Nippon Steel,P3,PORT-17AB13B46286,ACCELERATED_15C,385.968972,51436.055,133.264742,False,False,2035,6.007752286632595,-6.007752286632595,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0
CAND-03000935E928CE,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-1180A2563183,DISCLOSED_PATH,438.998928,49532.995,112.8317,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48
CAND-03000935E928CE,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-1180A2563183,ACCELERATED_15C,438.998928,44121.317,100.504385,False,False,2040,3.3500014500000006,-3.3500014500000006,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-035B76153DEBD7,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-64904F869F44,DISCLOSED_PATH,309.828943,51056.092,164.787999,False,False,2030,0.6504345533527953,-0.6504345533527953,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-035B76153DEBD7,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-64904F869F44,ACCELERATED_15C,309.828943,49202.32,158.80479,False,False,2030,10.650434553352795,-10.650434553352795,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48
CAND-03C75206A5BBB6,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-74466739FC81,DISCLOSED_PATH,544.368946,85127.399,156.378132,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5333221247999999,0.65,2.6400000000000006
CAND-03C75206A5BBB6,NIPPON_STEEL_JP,Nippon Steel,P4,PORT-74466739FC81,ACCELERATED_15C,544.368946,78037.289,143.353676,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999999,0.65,2.6400000000000006
CAND-0458D0D0BAF9BF,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-11E9ABA45603,DISCLOSED_PATH,373.438975,77668.17,207.980888,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2029,0.0,0.04500000000000004,0.0,2,2,0.49185925119999996,0.65,2.3200000000000003
CAND-0458D0D0BAF9BF,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-11E9ABA45603,ACCELERATED_15C,373.438975,76224.633,204.115366,False,False,2035,10.10999652,-10.10999652,True,True,True,True,,0.0,0.0,0.0,2,2,0.49185925119999996,0.65,2.3200000000000003
CAND-064368175F3762,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-622372E22AA3,DISCLOSED_PATH,355.618933,37398.276,105.163906,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-064368175F3762,NIPPON_STEEL_JP,Nippon Steel,P2,PORT-622372E22AA3,ACCELERATED_15C,355.618933,34282.842,96.40331,False,False,2035,14.060001450000001,-14.060001450000001,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84
CAND-0652A8BE4BDF4B,NIPPON_STEEL_JP,Nippon Steel,P6,PORT-D858126FADAB,DISCLOSED_PATH,548.019367,100011.725,182.496698,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.23599989,0.10399949399999997,2,2,0.5659631103999998,0.65,2.96
